user_id,job_id,match_score,recommended,user_skill_count,job_req_count,skill_overlap_count,match_score_band
51598,76,0.236937308383481,0,2,2,1,Low
51599,490,0.483938309952706,0,4,4,3,Low
51600,106,0.302711509258741,0,3,3,0,Low
51601,418,0.605300766868251,0,3,4,1,Low
51602,279,0.871105863887443,1,2,5,0,Low
51603,202,0.0560340820166104,0,3,2,0,Low
51604,89,0.421184755446301,0,4,3,1,Low
51605,87,0.198966329494601,0,4,5,0,Low
51606,120,0.670593183836918,0,4,2,0,Low
51607,412,0.826140779726197,1,5,5,3,Low
51608,126,0.136352352151733,0,3,4,1,Low
51609,426,0.167715348121051,0,4,4,1,Low
51610,30,0.534001640925677,0,5,4,3,Low
51611,87,0.415289561175305,0,4,2,2,Low
51612,45,0.175846822057967,0,4,4,2,Low
51613,234,0.939638470291443,1,3,3,1,Low
51614,389,0.274037992646151,0,5,4,2,Low
51615,20,0.678703420713727,0,2,4,1,Low
51616,438,0.80862135528801,1,5,5,2,Low
51617,201,0.386861871418748,0,5,5,3,Low
51618,97,0.323132997140197,0,5,2,1,Low
51619,442,0.857781839692949,1,4,4,2,Low
51620,475,0.157489946509981,0,5,3,0,Low
51621,76,0.0261944149927308,0,2,5,1,Low
51622,36,0.0769224369928688,0,5,4,3,Low
51623,383,0.275173272873219,0,2,3,0,Low
51624,68,0.505444490771171,0,3,5,2,Low
51625,325,0.283086097511994,0,5,5,2,Low
51626,12,0.464341147146128,0,2,5,1,Low
51627,461,0.254226524883766,0,3,3,1,Low
51628,212,0.885845367739748,1,5,3,2,Low
51629,227,0.657283470854475,0,5,2,1,Low
51630,110,0.721586948780842,0,4,3,2,Low
51631,260,0.687804357833553,0,2,2,0,Low
51632,226,0.0249186525901198,0,3,5,2,Low
51633,270,0.278874264733816,0,5,2,1,Low
51634,423,0.93360164818218,1,4,5,2,Low
51635,306,0.0676552868638389,0,3,3,0,Low
51636,265,0.210154756543222,0,3,2,0,Low
51637,139,0.836032894367661,1,4,2,1,Low
51638,285,0.333751601640268,0,3,2,0,Low
51639,207,0.949092323799362,1,2,3,0,Low
51640,89,0.428329223008869,0,5,3,3,Low
51641,393,0.48668286698331,0,4,4,3,Low
51642,238,0.200583421275488,0,5,2,1,Low
51643,433,0.57183850704209,0,3,3,1,Low
51644,354,0.415038963318737,0,3,2,1,Low
51645,389,0.134050302600995,0,4,2,0,Low
51646,351,0.281861381437612,0,4,3,2,Low
51647,471,0.338284831221683,0,2,3,1,Low
51648,292,0.934392642917061,1,3,4,1,Low
51649,181,0.606063078814376,0,2,4,0,Low
51650,25,0.95186637084638,1,5,3,3,Low
51651,118,0.588103457627654,0,5,3,2,Low
51652,83,0.00275032749820781,0,2,3,0,Low
51653,251,0.401244662440956,0,2,5,1,Low
51654,384,0.149700639383524,0,4,2,1,Low
51655,200,0.527588386071208,0,2,2,0,Low
51656,1,0.461806612933134,0,3,3,0,Low
51657,143,0.903069215907402,1,4,3,1,Low
51658,363,0.534798065403802,0,5,2,1,Low
51659,167,0.95402841117844,1,3,2,0,Low
51660,489,0.106097054266862,0,5,3,1,Low
51661,20,0.0646794539192364,0,3,4,2,Low
51662,285,0.636131061412939,0,4,2,1,Low
51663,374,0.102943593548152,0,4,2,0,Low
51664,447,0.755959525083086,0,3,3,1,Low
51665,117,0.274565062673047,0,4,3,0,Low
51666,385,0.758409324188369,0,3,2,1,Low
51667,168,0.909978824599767,1,5,3,2,Low
51668,313,0.694843110346645,0,4,3,2,Low
51669,379,0.642945965127203,0,4,4,3,Low
51670,97,0.407506440704539,0,5,4,2,Low
51671,183,0.851264709639721,1,3,3,0,Low
51672,222,0.846790418714391,1,4,5,0,Low
51673,399,0.0799144720405802,0,3,5,2,Low
51674,186,0.68867267796163,0,4,5,3,Low
51675,357,0.926509131906766,1,2,4,1,Low
51676,198,0.490692165520803,0,2,3,0,Low
51677,228,0.638799596555469,0,5,2,1,Low
51678,85,0.398608293037305,0,3,3,0,Low
51679,434,0.681702279415736,0,2,4,0,Low
51680,132,0.0963757296173293,0,5,4,1,Low
51681,313,0.109142880421128,0,2,4,1,Low
51682,19,0.801511539762817,1,2,4,1,Low
51683,168,0.909011725610384,1,2,3,1,Low
51684,85,0.261756830096776,0,2,2,0,Low
51685,31,0.0833579721571729,0,2,3,0,Low
51686,148,0.569388433484991,0,5,2,2,Low
51687,316,0.225981647091799,0,5,5,2,Low
51688,479,0.992702226458436,1,2,5,0,Low
51689,121,0.135922470072942,0,4,5,3,Low
51690,178,0.720553843251717,0,3,5,2,Low
51691,8,0.601849823481286,0,4,4,1,Low
51692,284,0.116556783049756,0,2,3,1,Low
51693,269,0.889915546798993,1,4,3,1,Low
51694,249,0.443153767263815,0,2,3,0,Low
51695,221,0.610434870020754,0,4,4,3,Low
51696,20,0.710579327476564,0,3,2,0,Low
51697,66,0.553275030065447,0,4,4,2,Low
51698,414,0.07042761414887,0,5,3,1,Low
51699,232,0.829423128562828,1,4,4,1,Low
51700,197,0.295365688955931,0,2,4,1,Low
51701,317,0.56722645436691,0,3,3,1,Low
51702,494,0.46080979087578,0,5,4,3,Low
51703,312,0.385848011824997,0,4,3,2,Low
51704,9,0.479030784851512,0,4,4,2,Low
51705,429,0.764266183265264,0,4,3,2,Low
51706,350,0.523723375569346,0,2,5,2,Low
51707,14,0.39926773857012,0,2,4,2,Low
51708,191,0.976145035945682,1,5,5,2,Low
51709,297,0.00933744013604043,0,3,4,2,Low
51710,147,0.276400535908322,0,2,4,1,Low
51711,80,0.919243657080286,1,5,3,0,Low
51712,114,0.630199127211468,0,3,4,0,Low
51713,97,0.841447808290079,1,2,3,1,Low
51714,66,0.102660176452036,0,3,3,0,Low
51715,239,0.931798146438927,1,5,2,1,Low
51716,335,0.0167009311611375,0,2,5,1,Low
51717,493,0.763891530155195,0,3,4,1,Low
51718,116,0.138748479728326,0,3,5,2,Low
51719,222,0.904418114380174,1,2,4,1,Low
51720,367,0.0894217375097793,0,5,2,0,Low
51721,414,0.546867265635785,0,2,4,2,Low
51722,253,0.851539366761347,1,5,2,1,Low
51723,27,0.947181801116779,1,5,3,2,Low
51724,226,0.0844832661545547,0,3,3,0,Low
51725,338,0.704076554859488,0,2,4,0,Low
51726,117,0.0540678032627748,0,3,3,0,Low
51727,176,0.662224460006834,0,2,5,2,Low
51728,370,0.667848932979027,0,5,5,4,Low
51729,10,0.961335857092134,1,5,3,2,Low
51730,148,0.821437683918086,1,2,4,2,Low
51731,276,0.0446689713171305,0,4,5,2,Low
51732,37,0.197100226129954,0,3,3,0,Low
51733,193,0.77234881995559,0,4,3,2,Low
51734,252,0.825167335703855,1,3,4,2,Low
51735,297,0.923123433530938,1,2,3,1,Low
51736,328,0.269776163695041,0,4,4,2,Low
51737,254,0.526724257770899,0,4,3,2,Low
51738,311,0.545276121816162,0,3,4,0,Low
51739,350,0.585705578711822,0,5,5,4,Low
51740,109,0.8980400322431,1,2,2,0,Low
51741,133,0.703908151074623,0,4,3,2,Low
51742,178,0.784790678071894,0,5,2,0,Low
51743,243,0.726096013177319,0,4,4,2,Low
51744,388,0.474587106052128,0,5,5,3,Low
51745,105,0.188003829361767,0,5,2,1,Low
51746,212,0.324983222183824,0,4,4,1,Low
51747,424,0.784542201635021,0,4,2,2,Low
51748,244,0.931362345155031,1,2,2,0,Low
51749,228,0.182150088446475,0,3,3,0,Low
51750,55,0.730418198482961,0,3,2,0,Low
51751,434,0.472109524109707,0,5,2,1,Low
51752,223,0.256624022999129,0,5,5,2,Low
51753,275,0.638861086174144,0,4,4,1,Low
51754,454,0.425640653224468,0,5,3,2,Low
51755,417,0.200583618044463,0,4,2,2,Low
51756,392,0.666651651384041,0,4,4,1,Low
51757,83,0.903942792461663,1,2,3,1,Low
51758,434,0.568983102946794,0,5,5,2,Low
51759,492,0.784237914643072,0,4,2,1,Low
51760,8,0.779880141754721,0,3,3,2,Low
51761,109,0.21890578137564,0,3,3,1,Low
51762,82,0.863475981113611,1,4,4,1,Low
51763,334,0.0805590468309712,0,2,5,1,Low
51764,452,0.862233977859856,1,4,2,0,Low
51765,297,0.414573107276684,0,4,2,1,Low
51766,120,0.176808474620372,0,4,5,2,Low
51767,209,0.621755596778292,0,2,2,2,Low
51768,194,0.49198233960061,0,4,3,0,Low
51769,457,0.627462383210963,0,4,2,1,Low
51770,435,0.804085186788459,1,5,2,1,Low
51771,372,0.266096265351607,0,3,5,2,Low
51772,68,0.948095174203391,1,2,3,0,Low
51773,278,0.140565925551919,0,4,5,1,Low
51774,135,0.335774453868541,0,2,2,0,Low
51775,185,0.314449081576874,0,3,4,1,Low
51776,405,0.154741197587273,0,4,5,3,Low
51777,141,0.588069916958235,0,4,3,2,Low
51778,252,0.0139538810952307,0,3,5,2,Low
51779,294,0.0054651628272564,0,3,2,1,Low
51780,426,0.952970569352064,1,4,3,1,Low
51781,271,0.696511441391592,0,3,5,1,Low
51782,89,0.378563882395685,0,5,2,1,Low
51783,231,0.393861529965934,0,3,3,2,Low
51784,305,0.539336632823705,0,4,3,3,Low
51785,47,0.648595419611105,0,4,4,1,Low
51786,240,0.443256776975153,0,5,3,1,Low
51787,367,0.109311939028137,0,2,3,1,Low
51788,315,0.419975241284905,0,4,3,1,Low
51789,176,0.414638840489899,0,2,2,0,Low
51790,149,0.839022113318539,1,2,5,1,Low
51791,478,0.141214760705226,0,5,4,2,Low
51792,145,0.989462229741943,1,4,5,2,Low
51793,463,0.891051799720681,1,3,4,2,Low
51794,84,0.14145540954214,0,3,3,1,Low
51795,229,0.356561448022525,0,2,2,1,Low
51796,218,0.15413774246761,0,4,4,2,Low
51797,39,0.544384544174772,0,5,3,3,Low
51798,247,0.82682482739879,1,4,3,1,Low
51799,75,0.0587031475406749,0,5,4,2,Low
51800,497,0.776562206311011,0,5,4,1,Low
51801,106,0.859107096043903,1,2,5,0,Low
51802,355,0.323135357104556,0,3,2,1,Low
51803,30,0.308573535289576,0,3,2,0,Low
51804,84,0.202745187219248,0,3,2,1,Low
51805,113,0.501877550136424,0,4,3,2,Low
51806,495,0.822331223122723,1,3,2,1,Low
51807,9,0.560145090631198,0,2,4,0,Low
51808,173,0.397092187740009,0,4,3,1,Low
51809,71,0.0291471466433594,0,3,4,1,Low
51810,397,0.509419104479581,0,4,4,1,Low
51811,438,0.349018181010688,0,3,3,1,Low
51812,426,0.949384532401395,1,4,4,1,Low
51813,127,0.314289582285165,0,5,2,0,Low
51814,455,0.70135796189994,0,2,3,1,Low
51815,111,0.0459001464995855,0,2,4,1,Low
51816,180,0.709052494682513,0,2,2,0,Low
51817,455,0.319598463915105,0,4,4,2,Low
51818,125,0.64069906973849,0,4,3,2,Low
51819,127,0.948453951165359,1,4,5,3,Low
51820,231,0.397744665869757,0,2,5,1,Low
51821,345,0.871777065173503,1,3,3,1,Low
51822,389,0.0629241877543885,0,3,3,2,Low
51823,414,0.686017266425392,0,5,5,2,Low
51824,47,0.0592771900301117,0,2,5,1,Low
51825,154,0.205460262082849,0,2,4,1,Low
51826,64,0.0236225695404022,0,2,5,1,Low
51827,443,0.623127852058608,0,5,4,1,Low
51828,241,0.405045334788754,0,3,5,2,Low
51829,8,0.675449602536062,0,4,5,1,Low
51830,388,0.0207058781989967,0,5,2,0,Low
51831,120,0.479539741964818,0,4,3,1,Low
51832,429,0.582800318180013,0,2,2,1,Low
51833,73,0.632185955307419,0,4,2,0,Low
51834,433,0.361394476487103,0,3,3,1,Low
51835,310,0.53108268725298,0,5,2,1,Low
51836,487,0.661129275301999,0,2,4,1,Low
51837,90,0.535559809604111,0,5,3,1,Low
51838,477,0.0608858589103594,0,2,3,1,Low
51839,21,0.926800171411408,1,5,4,2,Low
51840,119,0.442363361844579,0,4,4,2,Low
51841,311,0.389575355316198,0,4,3,1,Low
51842,165,0.0509166689742798,0,3,2,0,Low
51843,427,0.917172362763331,1,2,4,0,Low
51844,294,0.974524183420137,1,4,5,1,Low
51845,467,0.451851542423775,0,2,3,0,Low
51846,362,0.143680184779711,0,5,4,2,Low
51847,487,0.00884662470419806,0,2,4,1,Low
51848,306,0.149275354181967,0,5,5,2,Low
51849,253,0.258738169653663,0,3,4,1,Low
51850,352,0.303041227082217,0,3,2,0,Low
51851,194,0.986548270836096,1,4,4,1,Low
51852,74,0.559494146986358,0,4,5,1,Low
51853,125,0.968815958521333,1,2,5,0,Low
51854,321,0.510440925941665,0,3,5,1,Low
51855,6,0.488482754013263,0,4,5,2,Low
51856,459,0.00437418737499373,0,2,5,2,Low
51857,125,0.155075576944723,0,3,3,0,Low
51858,9,0.284908860316366,0,2,2,1,Low
51859,272,0.681608135316237,0,5,5,2,Low
51860,344,0.845361099318342,1,5,2,2,Low
51861,32,0.46340793894475,0,4,4,1,Low
51862,247,0.304484510733184,0,4,3,2,Low
51863,101,0.0019420766803353,0,5,3,1,Low
51864,364,0.892504212689556,1,2,4,0,Low
51865,412,0.0492347579243516,0,2,4,2,Low
51866,284,0.255820061661915,0,2,3,1,Low
51867,33,0.777953815366809,0,4,3,2,Low
51868,91,0.871698109075691,1,5,4,3,Low
51869,352,0.934040584175996,1,5,5,2,Low
51870,73,0.195569007700672,0,5,4,1,Low
51871,206,0.160384478944318,0,2,4,1,Low
51872,107,0.650604916483233,0,2,4,0,Low
51873,71,0.0391153877108253,0,3,5,1,Low
51874,316,0.363082507608018,0,2,3,1,Low
51875,227,0.333055722669092,0,2,5,1,Low
51876,101,0.288279625624434,0,5,4,2,Low
51877,304,0.867082967447577,1,2,2,1,Low
51878,256,0.991455896572488,1,2,3,0,Low
51879,288,0.844997269237945,1,3,2,2,Low
51880,208,0.33245567686924,0,5,5,3,Low
51881,120,0.19571189961114,0,3,2,0,Low
51882,327,0.666225397216193,0,2,4,2,Low
51883,384,0.239319380610721,0,5,2,0,Low
51884,489,0.403753209130846,0,4,3,0,Low
51885,18,0.412641397444186,0,4,2,2,Low
51886,441,0.423922615527947,0,4,5,2,Low
51887,326,0.640129415302912,0,5,4,1,Low
51888,413,0.455283672931985,0,2,5,2,Low
51889,405,0.858425098320325,1,2,2,1,Low
51890,359,0.0433370277911296,0,4,5,2,Low
51891,419,0.894235983343368,1,3,5,1,Low
51892,308,0.177002063514585,0,4,4,1,Low
51893,388,0.310019720301796,0,2,4,0,Low
51894,460,0.575061250136686,0,2,5,2,Low
51895,341,0.122592843631039,0,2,3,1,Low
51896,139,0.457864959657134,0,3,2,1,Low
51897,391,0.954562330717219,1,4,5,2,Low
51898,176,0.0244208766893692,0,5,4,1,Low
51899,4,0.82049714487352,1,3,2,1,Low
51900,164,0.0285398611378017,0,2,3,1,Low
51901,1,0.454698465318347,0,5,5,3,Low
51902,70,0.741153605347548,0,2,3,1,Low
51903,190,0.958654815999518,1,4,2,1,Low
51904,53,0.232729274351774,0,3,5,2,Low
51905,326,0.138865861543294,0,2,4,1,Low
51906,344,0.252928908179579,0,3,3,1,Low
51907,80,0.778453582859054,0,3,5,2,Low
51908,73,0.174775519256788,0,5,4,1,Low
51909,118,0.619343399563672,0,2,3,0,Low
51910,139,0.146544495628936,0,4,4,0,Low
51911,355,0.558099514359261,0,3,4,1,Low
51912,392,0.794223907467196,0,3,4,1,Low
51913,247,0.457633589032496,0,5,3,1,Low
51914,262,0.412061116671205,0,5,2,2,Low
51915,222,0.930529539898892,1,3,5,1,Low
51916,337,0.533305682816064,0,4,3,0,Low
51917,242,0.811472209992837,1,5,4,2,Low
51918,323,0.658536830657481,0,3,4,1,Low
51919,125,0.721005208889784,0,5,4,2,Low
51920,16,0.570805685946598,0,3,5,1,Low
51921,241,0.980982068467965,1,4,2,1,Low
51922,464,0.209577499531825,0,4,3,2,Low
51923,67,0.216715408741664,0,3,5,2,Low
51924,301,0.808765239125593,1,2,5,2,Low
51925,324,0.0591749320479238,0,3,4,1,Low
51926,438,0.112518597412568,0,5,2,0,Low
51927,440,0.752638409732407,0,2,4,1,Low
51928,289,0.566860510750587,0,2,2,0,Low
51929,367,0.25862481655379,0,2,4,0,Low
51930,355,0.800435479962463,1,5,2,0,Low
51931,89,0.0317616022061209,0,2,2,1,Low
51932,304,0.127996565389798,0,3,3,1,Low
51933,351,0.0524298783346143,0,4,2,0,Low
51934,47,0.323084909020431,0,5,5,3,Low
51935,210,0.343375866496254,0,5,4,2,Low
51936,169,0.484732466041437,0,5,2,1,Low
51937,200,0.761065387144404,0,4,3,2,Low
51938,29,0.0528200812019358,0,4,2,2,Low
51939,11,0.581458122641832,0,3,5,1,Low
51940,294,0.336805226192368,0,3,4,1,Low
51941,470,0.752479483162944,0,3,2,1,Low
51942,314,0.915398200332491,1,5,5,4,Low
51943,194,0.571369383338005,0,5,4,3,Low
51944,306,0.985843318754618,1,4,4,1,Low
51945,261,0.991378618858875,1,3,2,0,Low
51946,174,0.0823813475653745,0,4,4,2,Low
51947,329,0.497465488748834,0,3,5,1,Low
51948,78,0.135477330440473,0,5,5,3,Low
51949,347,0.441708064298496,0,4,2,0,Low
51950,408,0.235290541286697,0,2,5,1,Low
51951,90,0.112317452793446,0,3,3,2,Low
51952,19,0.92746732544893,1,3,3,1,Low
51953,473,0.218642751575038,0,5,2,1,Low
51954,93,0.669115143644972,0,3,5,1,Low
51955,118,0.428135715026483,0,3,4,2,Low
51956,100,0.828283982623888,1,3,4,1,Low
51957,93,0.89786317131905,1,3,5,1,Low
51958,177,0.752952464878687,0,5,4,1,Low
51959,15,0.197017383368438,0,3,2,0,Low
51960,81,0.73312843609718,0,2,3,1,Low
51961,330,0.796946185815971,0,3,5,1,Low
51962,68,0.702173128061962,0,3,2,1,Low
51963,100,0.75066210705012,0,2,3,2,Low
51964,135,0.0297082145041759,0,5,2,1,Low
51965,67,0.46717842123152,0,2,2,0,Low
51966,48,0.948954671668228,1,4,5,2,Low
51967,183,0.627999851405087,0,3,5,2,Low
51968,134,0.871036371359055,1,3,3,2,Low
51969,234,0.438021723106356,0,5,3,1,Low
51970,177,0.101143491997446,0,4,4,2,Low
51971,252,0.953908778095923,1,2,2,2,Low
51972,407,0.412616239018104,0,4,3,0,Low
51973,349,0.823935149355057,1,2,2,0,Low
51974,144,0.663779471524058,0,3,5,3,Low
51975,422,0.482185264747484,0,5,5,3,Low
51976,390,0.80845718848678,1,3,5,1,Low
51977,187,0.522396849790153,0,4,5,1,Low
51978,388,0.713818472010929,0,2,4,0,Low
51979,24,0.0475562880385948,0,2,5,2,Low
51980,411,0.726638990696587,0,4,3,1,Low
51981,209,0.0341971063021114,0,2,3,2,Low
51982,264,0.495065626212581,0,2,4,1,Low
51983,432,0.766716480072208,0,3,4,3,Low
51984,101,0.352342928348326,0,3,4,2,Low
51985,147,0.280712003601126,0,3,4,0,Low
51986,240,0.136898452510027,0,2,4,1,Low
51987,333,0.482330426721727,0,2,3,1,Low
51988,52,0.642168281270723,0,4,2,0,Low
51989,54,0.560647123812901,0,2,3,0,Low
51990,220,0.514807553048042,0,5,2,1,Low
51991,206,0.0250003876489755,0,5,3,2,Low
51992,319,0.393351465211424,0,5,3,1,Low
51993,449,0.318366932365252,0,3,3,1,Low
51994,305,0.617817434030267,0,4,3,0,Low
51995,307,0.883867393030606,1,5,3,1,Low
51996,144,0.330243895898968,0,2,4,1,Low
51997,72,0.824366791076586,1,4,4,2,Low
51998,28,0.723252938745969,0,4,5,1,Low
51999,449,0.504721695214019,0,3,2,0,Low
52000,134,0.227819863836672,0,3,2,1,Low
52001,167,0.0198923176201891,0,5,2,1,Low
52002,328,0.481907929514775,0,5,4,3,Low
52003,283,0.0474194513032582,0,5,2,1,Low
52004,140,0.244173415478324,0,2,5,1,Low
52005,280,0.0609312932025048,0,3,5,1,Low
52006,305,0.0517406976141601,0,3,2,0,Low
52007,443,0.995012541260012,1,3,4,1,Low
52008,145,0.861184894067692,1,2,2,0,Low
52009,175,0.302727746007252,0,5,4,0,Low
52010,454,0.33872605132224,0,4,3,1,Low
52011,480,0.174881428193599,0,2,5,2,Low
52012,293,0.694865023884206,0,2,5,2,Low
52013,69,0.492043308508682,0,3,2,0,Low
52014,401,0.699347847993927,0,5,3,1,Low
52015,44,0.354353314325911,0,3,4,2,Low
52016,350,0.972434140788178,1,2,4,1,Low
52017,197,0.619725459473869,0,2,4,1,Low
52018,111,0.164464503394912,0,5,5,1,Low
52019,266,0.838711181376193,1,3,4,1,Low
52020,200,0.276616489610239,0,3,3,0,Low
52021,119,0.954026711640658,1,3,4,2,Low
52022,473,0.951918752643868,1,5,5,3,Low
52023,159,0.568040925125092,0,4,2,1,Low
52024,19,0.263634499217924,0,5,2,2,Low
52025,453,0.102909466248797,0,2,4,1,Low
52026,241,0.24531438720594,0,4,2,0,Low
52027,247,0.0593867318716765,0,5,2,1,Low
52028,195,0.80306437054912,1,5,2,0,Low
52029,287,0.234435767885177,0,3,4,1,Low
52030,466,0.530218394956633,0,3,3,0,Low
52031,356,0.0712672802025846,0,2,5,2,Low
52032,374,0.30303256644282,0,3,4,2,Low
52033,252,0.354971793510726,0,5,2,1,Low
52034,215,0.908704165506974,1,4,2,0,Low
52035,21,0.0556380553471278,0,5,5,1,Low
52036,57,0.887410291633507,1,2,4,2,Low
52037,333,0.671205818795776,0,4,3,2,Low
52038,178,0.94557925908115,1,3,2,1,Low
52039,9,0.659438541858406,0,2,2,0,Low
52040,241,0.246885787634419,0,4,5,2,Low
52041,495,0.96737518319115,1,5,3,1,Low
52042,198,0.488004383984932,0,5,5,1,Low
52043,143,0.68096681264235,0,3,5,0,Low
52044,12,0.478957851806322,0,3,3,1,Low
52045,496,0.594405288546518,0,2,3,0,Low
52046,430,0.355400386404703,0,3,2,0,Low
52047,163,0.278806509721081,0,4,2,0,Low
52048,69,0.593150487536791,0,4,5,2,Low
52049,34,0.791792462034344,0,3,4,0,Low
52050,394,0.60335670389685,0,4,2,1,Low
52051,163,0.429252496047338,0,4,3,2,Low
52052,57,0.0431628412134981,0,5,2,2,Low
52053,77,0.219291910732169,0,5,3,1,Low
52054,191,0.564859810731732,0,4,5,1,Low
52055,131,0.187762181643671,0,5,2,1,Low
52056,385,0.759322816949302,0,3,4,1,Low
52057,91,0.195475226513229,0,2,4,0,Low
52058,155,0.407498054895176,0,5,3,1,Low
52059,370,0.521424308668864,0,2,2,1,Low
52060,422,0.849791597456589,1,2,3,0,Low
52061,198,0.249002347948757,0,5,2,1,Low
52062,394,0.23268494239163,0,4,2,1,Low
52063,45,0.95853177200228,1,3,5,2,Low
52064,90,0.96966153189101,1,5,5,2,Low
52065,396,0.0432615934737793,0,4,2,0,Low
52066,434,0.162655246937963,0,4,2,0,Low
52067,331,0.272075780758664,0,3,2,0,Low
52068,439,0.495063841833769,0,4,3,0,Low
52069,205,0.647571046722588,0,5,2,1,Low
52070,100,0.856551430801521,1,4,2,0,Low
52071,72,0.507066903507187,0,3,4,3,Low
52072,54,0.974527639852586,1,2,5,2,Low
52073,471,0.899527159066584,1,3,3,1,Low
52074,243,0.915384428257399,1,3,5,1,Low
52075,409,0.817528203918108,1,3,4,1,Low
52076,29,0.0556475943212964,0,2,3,1,Low
52077,75,0.565599571528274,0,5,5,2,Low
52078,218,0.645084721236295,0,2,5,1,Low
52079,127,0.415876146434585,0,4,4,2,Low
52080,150,0.009582610782363,0,2,2,2,Low
52081,395,0.14071234620388,0,5,4,2,Low
52082,167,0.79579459661747,0,5,5,1,Low
52083,422,0.923274916086383,1,4,2,1,Low
52084,11,0.910327133111127,1,3,5,3,Low
52085,323,0.907164932556089,1,2,2,1,Low
52086,178,0.768314306757928,0,4,2,1,Low
52087,260,0.933326875859604,1,5,4,2,Low
52088,269,0.87819946409443,1,5,4,2,Low
52089,104,0.631556881581392,0,2,2,2,Low
52090,248,0.801955212614142,1,5,2,1,Low
52091,14,0.756421697788099,0,4,5,2,Low
52092,240,0.413466646145769,0,5,2,1,Low
52093,255,0.636850489819055,0,3,4,2,Low
52094,38,0.510033553502996,0,5,5,2,Low
52095,142,0.991628915669939,1,2,4,0,Low
52096,132,0.737183556134344,0,5,3,1,Low
52097,350,0.809021752755167,1,3,3,1,Low
52098,355,0.034872077829601,0,4,2,1,Low
52099,251,0.929362976047822,1,5,3,2,Low
52100,476,0.290396287689523,0,5,2,2,Low
52101,447,0.83064811360933,1,2,2,0,Low
52102,236,0.528561966983372,0,3,4,1,Low
52103,355,0.143383901403639,0,5,4,2,Low
52104,167,0.228740440596267,0,5,5,3,Low
52105,424,0.318777247574317,0,5,4,3,Low
52106,470,0.279632292196376,0,5,3,1,Low
52107,453,0.869320298771225,1,3,4,1,Low
52108,168,0.519612060088268,0,5,2,1,Low
52109,212,0.0928135971893316,0,4,3,1,Low
52110,402,0.0939177624820164,0,4,4,1,Low
52111,208,0.819733325976203,1,4,2,1,Low
52112,240,0.711350820330211,0,5,2,0,Low
52113,405,0.0297668731952737,0,2,4,2,Low
52114,457,0.610707544097469,0,3,3,1,Low
52115,10,0.951805736595942,1,2,5,1,Low
52116,108,0.888392440820779,1,4,5,1,Low
52117,399,0.936778017646225,1,3,5,1,Low
52118,480,0.456238427344119,0,4,2,0,Low
52119,239,0.52962289889568,0,3,4,1,Low
52120,386,0.362878415293126,0,5,2,1,Low
52121,385,0.619564493753825,0,3,4,1,Low
52122,20,0.8198185769452,1,4,5,2,Low
52123,149,0.811509021633421,1,5,3,1,Low
52124,105,0.338061202734943,0,2,2,0,Low
52125,227,0.129473077708818,0,2,3,1,Low
52126,442,0.343714557400706,0,4,5,3,Low
52127,154,0.971222203714579,1,4,2,1,Low
52128,198,0.850101194612515,1,3,2,0,Low
52129,230,0.301185643489647,0,4,2,1,Low
52130,64,0.796024417930923,0,2,4,0,Low
52131,342,0.825292383359651,1,3,3,0,Low
52132,442,0.35539161620515,0,2,3,1,Low
52133,307,0.269073561917029,0,3,4,2,Low
52134,368,0.887421294929137,1,2,4,2,Low
52135,184,0.645213159569592,0,3,5,2,Low
52136,299,0.570407082702827,0,5,2,1,Low
52137,155,0.449182445325041,0,5,3,1,Low
52138,201,0.835676918107459,1,4,5,1,Low
52139,334,0.966715930282951,1,4,3,2,Low
52140,486,0.282856889244185,0,3,5,3,Low
52141,248,0.725704392707874,0,2,2,1,Low
52142,185,0.389013643661885,0,4,4,2,Low
52143,105,0.183902367259297,0,2,3,1,Low
52144,442,0.824131489906899,1,4,3,2,Low
52145,303,0.0746546289706752,0,5,2,0,Low
52146,495,0.329753525448746,0,2,3,1,Low
52147,470,0.979635171329823,1,4,3,1,Low
52148,181,0.15583037211997,0,5,4,2,Low
52149,81,0.0965064913951989,0,5,3,3,Low
52150,259,0.778816190552086,0,5,2,1,Low
52151,48,0.0736296927542871,0,5,2,1,Low
52152,484,0.0550868997009318,0,3,2,0,Low
52153,382,0.222947963662211,0,3,3,1,Low
52154,473,0.379826999641601,0,2,2,0,Low
52155,68,0.45754020087357,0,4,4,3,Low
52156,46,0.506552667577121,0,3,5,2,Low
52157,475,0.542511664435832,0,5,5,1,Low
52158,274,0.37509245434672,0,3,3,0,Low
52159,93,0.232167164453569,0,2,5,1,Low
52160,371,0.86201494394574,1,5,2,1,Low
52161,82,0.0355080037062675,0,3,4,1,Low
52162,224,0.971433349439076,1,3,3,2,Low
52163,26,0.873236301230488,1,3,3,1,Low
52164,70,0.615388069257277,0,3,4,1,Low
52165,273,0.312300676115973,0,5,2,2,Low
52166,418,0.787202798987664,0,5,2,2,Low
52167,273,0.54122442997303,0,2,4,1,Low
52168,331,0.865394191537289,1,4,2,0,Low
52169,325,0.590903151570795,0,2,5,1,Low
52170,110,0.608590709868193,0,5,5,2,Low
52171,174,0.5251252302242,0,3,5,2,Low
52172,463,0.924225255424931,1,5,3,1,Low
52173,18,0.658970279791897,0,3,5,1,Low
52174,154,0.400935000792379,0,4,3,1,Low
52175,383,0.441228011195856,0,4,5,3,Low
